tipo_persona	n_deudas_actual	proxy_edad_actual	deuda_total_actual	deuda_con_garantia_actual	situacion_mes_actual	prop_con_garantia_actual	tiene_garantia_actual	mora_30_dias_mes_actual	n_meses_seg_bcra	media_deuda_total	media_deuda_situacion_1	media_deuda_situacion_2	media_deuda_con_garantia	media_deuda_sin_garantia	media_deuda_en_default	max_situacion_mes	max_sit_mes_sin_garantia	media_prop_situacion_1	media_prop_situacion_2	media_prop_default	media_prop_con_garantia	prop_tuvo_garantia	prop_mora_30_dias_seg	prop_default_seg	default	tiene_default_historico	tiene_garantia_historica
20	1	273	4	0	1	0	0	0	7	4.714285714285714	4.714285714285714	0	0	4.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	385	24	0	1	0	0	0	7	15.285714285714286	15.285714285714286	0	0	15.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	228	4	0	1	0	0	0	6	7.833333333333333	7.833333333333333	0	0	7.833333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	206	27	0	1	0	0	0	6	25.833333333333332	25.833333333333332	0	0	25.833333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	41	8	0	1	0	0	0	5	6.6	6.6	0	0	6.6	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	353	20	0	1	0	0	0	3	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	182	14	0	1	0	0	0	6	9.666666666666666	9.666666666666666	0	0	9.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	100	58	0	1	0	0	0	7	63.714285714285715	63.714285714285715	0	0	63.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	121	36	0	1	0	0	0	7	35.142857142857146	35.142857142857146	0	0	35.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	277	14	0	1	0	0	0	6	10.333333333333334	10.333333333333334	0	0	10.333333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	336	8	0	1	0	0	0	6	23.666666666666668	23.666666666666668	0	0	23.666666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	48	5	0	1	0	0	0	7	7.428571428571429	7.428571428571429	0	0	7.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	142	65	0	1	0	0	0	7	90.28571428571429	90.28571428571429	0	0	90.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	178	35	0	1	0	0	0	7	34.857142857142854	34.857142857142854	0	0	34.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	122	1	0	1	0	0	0	7	8.571428571428571	8.571428571428571	0	0	8.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	106	43	0	1	0	0	0	7	43	43	0	0	43	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	318	19	0	1	0	0	0	7	11.428571428571429	11.428571428571429	0	0	11.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	262	24	0	1	0	0	0	7	29.714285714285715	29.714285714285715	0	0	29.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	295	16	0	1	0	0	0	6	11.833333333333334	11.833333333333334	0	0	11.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	489	11	0	1	0	0	0	6	10.833333333333334	10.833333333333334	0	0	10.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	225	39	0	1	0	0	0	7	27.714285714285715	27.714285714285715	0	0	27.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	178	22	0	1	0	0	0	3	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0
27	4	113	10	0	1	0	0	0	7	9.857142857142858	9.857142857142858	0	0	9.857142857142858	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	245	10	0	1	0	0	0	6	9.833333333333334	9.833333333333334	0	0	9.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	64	7	0	1	0	0	0	1	7	7	0	0	7	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	183	18	0	1	0	0	0	7	49.42857142857143	49.42857142857143	0	0	49.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	66	2	0	1	0	0	0	5	3	3	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	129	61	0	1	0	0	0	7	54.142857142857146	54.142857142857146	0	0	54.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	7	167	65	0	1	0	0	0	7	66.85714285714286	66.85714285714286	0	0	66.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	258	2	0	1	0	0	0	5	3.6	3.6	0	0	3.6	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	368	11	0	1	0	0	0	6	3.8333333333333335	3.3333333333333335	0.5	0	3.8333333333333335	0	2	2	0.8333333333333334	0.16666666666666666	0	0	0	0.16666666666666666	0	1	0	0
20	1	123	4	0	1	0	0	0	6	6	6	0	0	6	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	188	11	0	1	0	0	0	6	12.166666666666666	12.166666666666666	0	0	12.166666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	363	15	0	1	0	0	0	4	11.25	11.25	0	0	11.25	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	288	9	0	1	0	0	0	7	6.714285714285714	6.714285714285714	0	0	6.714285714285714	0	1	1	1	0	0	0	0	0	0	1	0	0
27	3	315	70	0	2	0	0	1	7	61.57142857142857	47.142857142857146	14.428571428571429	0	61.57142857142857	0	2	2	0.8188208616780045	0.18117913832199548	0	0	0	0.2857142857142857	0	0	0	0
27	1	227	2	0	2	0	0	1	4	2.5	2	0.5	0	2.5	0	2	2	0.75	0.25	0	0	0	0.25	0	0	0	0
20	1	229	16	0	1	0	0	0	2	16.5	16.5	0	0	16.5	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	67	62	0	1	0	0	0	6	56	56	0	0	56	0	1	1	1	0	0	0	0	0	0	0	0	0
27	5	179	91	0	1	0	0	0	7	106.42857142857143	103	3.4285714285714284	0	106.42857142857143	0	2	2	0.9679572763684913	0.03204272363150868	0	0	0	0.14285714285714285	0	0	0	0
20	2	147	53	0	1	0	0	0	7	51	51	0	0	51	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	136	11	0	1	0	0	0	7	17	15.714285714285714	0	0	17	1.2857142857142858	5	5	0.9329798586101107	0	0.06702014138988929	0	0	0.8571428571428571	0.8571428571428571	1	1	0
Global	1	274	16	0	1	0	0	0	7	22.285714285714285	22.285714285714285	0	0	22.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	325	32	0	1	0	0	0	7	14.285714285714286	14.285714285714286	0	0	14.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	186	20	0	1	0	0	0	6	24.166666666666668	24.166666666666668	0	0	24.166666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	81	1	0	1	0	0	0	5	3	3	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	361	20	0	1	0	0	0	7	16.428571428571427	16.428571428571427	0	0	16.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	118	52	0	1	0	0	0	7	49.285714285714285	49.285714285714285	0	0	49.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	115	13	0	1	0	0	0	7	14.428571428571429	14.428571428571429	0	0	14.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	130	37	0	1	0	0	0	7	33	33	0	0	33	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	50	76	0	1	0	0	0	7	66	66	0	0	66	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	334	14	0	1	0	0	0	7	9.714285714285714	9.714285714285714	0	0	9.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	128	35	0	1	0	0	0	7	38.142857142857146	38.142857142857146	0	0	38.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	334	10	0	1	0	0	0	2	11	11	0	0	11	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	445	1	0	1	0	0	0	2	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	371	19	0	1	0	0	0	6	12.666666666666666	12.666666666666666	0	0	12.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	52	4	0	1	0	0	0	6	3.3333333333333335	3.3333333333333335	0	0	3.3333333333333335	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	145	6	0	1	0	0	0	7	5.428571428571429	5.428571428571429	0	0	5.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	141	11	0	1	0	0	0	5	22.4	22.4	0	0	22.4	0	1	1	1	0	0	0	0	0	0	0	0	0
27	6	177	35	0	1	0	0	0	7	40.857142857142854	40.857142857142854	0	0	40.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	260	53	0	1	0	0	0	7	71.85714285714286	71.85714285714286	0	0	71.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	59	32	0	1	0	0	0	6	39	39	0	0	39	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	292	15	0	1	0	0	0	5	19	19	0	0	19	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	117	12	0	1	0	0	0	6	15.833333333333334	15.833333333333334	0	0	15.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	66	11	0	1	0	0	0	7	8.428571428571429	8.428571428571429	0	0	8.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	4	44	51	0	1	0	0	0	7	37.142857142857146	37.142857142857146	0	0	37.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	382	69	0	1	0	0	0	7	75.14285714285714	75.14285714285714	0	0	75.14285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	337	16	0	1	0	0	0	7	39.142857142857146	39.142857142857146	0	0	39.142857142857146	0	1	1	1	0	0	0	0	0	0	1	0	0
27	4	59	67	0	1	0	0	0	7	71.71428571428571	71.71428571428571	0	0	71.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	69	37	0	1	0	0	0	7	44.57142857142857	44.57142857142857	0	0	44.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	284	80	0	1	0	0	0	6	88.16666666666667	88.16666666666667	0	0	88.16666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	200	6	0	1	0	0	0	7	7.714285714285714	7.714285714285714	0	0	7.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	375	20	0	1	0	0	0	6	7.5	7.5	0	0	7.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	248	9	0	1	0	0	0	7	16	16	0	0	16	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	210	15	0	1	0	0	0	7	19.285714285714285	19.285714285714285	0	0	19.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	166	90	0	1	0	0	0	7	134.42857142857142	134.42857142857142	0	0	134.42857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	84	4	0	1	0	0	0	6	7	5.166666666666667	1.1666666666666667	0	7	0.6666666666666666	5	5	0.8333333333333334	0.10606060606060606	0.06060606060606061	0	0	0.16666666666666666	0.16666666666666666	0	1	0
20	1	131	18	0	1	0	0	0	7	16.857142857142858	16.857142857142858	0	0	16.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	242	3	0	1	0	0	0	7	52.142857142857146	52.142857142857146	0	39.285714285714285	12.857142857142858	0	1	1	1	0	0	0.5386470569660224	0.5714285714285714	0	0	0	0	1
27	1	218	24	0	1	0	0	0	6	30.333333333333332	30.333333333333332	0	0	30.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	104	44	0	1	0	0	0	7	77.71428571428571	77.71428571428571	0	0	77.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	177	12	0	1	0	0	0	6	16.333333333333332	16.333333333333332	0	0	16.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	255	27	0	1	0	0	0	7	31.428571428571427	31.428571428571427	0	0	31.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	128	89	0	1	0	0	0	6	88	88	0	0	88	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	213	64	0	2	0	0	1	7	44.142857142857146	36.285714285714285	7.857142857142857	0	44.142857142857146	0	2	2	0.8712284482758621	0.12877155172413793	0	0	0	0.2857142857142857	0	0	0	0
27	1	318	4	0	1	0	0	0	6	6.833333333333333	6.833333333333333	0	0	6.833333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	234	63	0	1	0	0	0	7	55.42857142857143	55.42857142857143	0	0	55.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	144	10	0	1	0	0	0	7	16.571428571428573	16.571428571428573	0	0	16.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	109	24	0	1	0	0	0	7	31	31	0	0	31	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	180	69	0	1	0	0	0	7	66.85714285714286	66.85714285714286	0	0	66.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	278	14	0	1	0	0	0	7	7.857142857142857	7.857142857142857	0	0	7.857142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	57	58	0	1	0	0	0	7	18.571428571428573	18.571428571428573	0	0	18.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	138	65	0	1	0	0	0	7	41.714285714285715	41.714285714285715	0	0	41.714285714285715	0	1	1	1	0	0	0	0	0	0	1	0	0
27	2	164	5	0	1	0	0	0	7	5.285714285714286	5.285714285714286	0	0	5.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	265	13	0	1	0	0	0	5	8.6	8.6	0	0	8.6	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	123	58	0	1	0	0	0	7	65.28571428571429	65.28571428571429	0	0	65.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	105	65	0	1	0	0	0	7	65.28571428571429	65.28571428571429	0	0	65.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	359	20	0	1	0	0	0	7	31.285714285714285	29	0	0	31.285714285714285	2.2857142857142856	3	3	0.9525676937441643	0	0.04743230625583567	0	0	0.2857142857142857	0.2857142857142857	0	1	0
27	2	265	90	0	1	0	0	0	7	99.14285714285714	98.57142857142857	0.5714285714285714	0	99.14285714285714	0	2	2	0.994346313522082	0.005653686477917984	0	0	0	0.42857142857142855	0	0	0	0
20	2	303	6	0	1	0	0	0	7	4.285714285714286	4.285714285714286	0	0	4.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	236	1	0	1	0	0	0	6	2.6666666666666665	2.6666666666666665	0	0	2.6666666666666665	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	261	1	0	1	0	0	0	6	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	66	9	0	1	0	0	0	7	6.285714285714286	6.285714285714286	0	0	6.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	160	29	0	1	0	0	0	7	46.714285714285715	46.714285714285715	0	0	46.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	117	11	0	1	0	0	0	6	11.666666666666666	11.666666666666666	0	0	11.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	347	22	0	1	0	0	0	7	35.57142857142857	35.57142857142857	0	0	35.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	110	35	0	1	0	0	0	7	41.57142857142857	41.57142857142857	0	0	41.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	399	22	0	1	0	0	0	7	20.857142857142858	20.857142857142858	0	0	20.857142857142858	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	343	40	0	1	0	0	0	6	61.5	61.5	0	0	61.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	201	12	0	1	0	0	0	7	9.857142857142858	9.857142857142858	0	0	9.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	362	4	0	1	0	0	0	7	11.714285714285714	11.714285714285714	0	0	11.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	220	15	0	1	0	0	0	6	4.5	4.5	0	0	4.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	325	52	0	1	0	0	0	7	45.57142857142857	45.57142857142857	0	0	45.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	162	79	0	1	0	0	0	7	54.285714285714285	54.285714285714285	0	0	54.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	345	22	0	1	0	0	0	7	94.57142857142857	94.57142857142857	0	0	94.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	331	17	0	1	0	0	0	7	18.714285714285715	18.714285714285715	0	0	18.714285714285715	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	181	22	0	1	0	0	0	6	12.166666666666666	12.166666666666666	0	0	12.166666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	129	3	0	1	0	0	0	7	6.571428571428571	6.571428571428571	0	0	6.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	378	38	0	1	0	0	0	6	25.166666666666668	25.166666666666668	0	0	25.166666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	342	69	0	1	0	0	0	7	51.57142857142857	51.57142857142857	0	0	51.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	69	11	0	1	0	0	0	7	13.571428571428571	13.571428571428571	0	0	13.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	167	83	0	1	0	0	0	7	37.142857142857146	37.142857142857146	0	0	37.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	64	22	0	1	0	0	0	6	28.333333333333332	28.333333333333332	0	0	28.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	319	3	0	2	0	0	1	7	8.571428571428571	3.4285714285714284	3.2857142857142856	0	8.571428571428571	1.8571428571428572	3	3	0.47733516483516486	0.4065934065934066	0.11607142857142858	0	0	0.5714285714285714	0.14285714285714285	1	1	0
27	1	179	10	0	1	0	0	0	1	10	10	0	0	10	0	1	1	1	0	0	0	0	0	0	1	0	0
20	3	332	49	0	1	0	0	0	7	65.85714285714286	65.85714285714286	0	0	65.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	236	67	0	1	0	0	0	7	43.857142857142854	43.857142857142854	0	0	43.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	54	46	0	1	0	0	0	7	40.857142857142854	40.857142857142854	0	0	40.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	251	7	0	1	0	0	0	7	6.428571428571429	6.428571428571429	0	0	6.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	113	48	0	1	0	0	0	7	48.42857142857143	48.42857142857143	0	0	48.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	343	9	0	1	0	0	0	2	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	59	35	0	1	0	0	0	7	31.571428571428573	31.571428571428573	0	0	31.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	129	5	0	1	0	0	0	7	7.428571428571429	7.428571428571429	0	0	7.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	218	29	0	1	0	0	0	7	34.285714285714285	34.285714285714285	0	0	34.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	43	65	0	1	0	0	0	7	73.57142857142857	73.57142857142857	0	0	73.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	368	7	0	1	0	0	0	1	7	7	0	0	7	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	39	21	0	1	0	0	0	6	20.333333333333332	20.333333333333332	0	0	20.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	108	25	0	1	0	0	0	5	15.2	15.2	0	0	15.2	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	289	78	0	1	0	0	0	7	79.71428571428571	79.71428571428571	0	0	79.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	276	76	0	1	0	0	0	7	67.14285714285714	65.57142857142857	0.7142857142857143	0	67.14285714285714	0.8571428571428571	3	3	0.8408556112503481	0.14814814814814814	0.01099624060150376	0	0	0.5714285714285714	0.2857142857142857	0	1	0
27	1	18	39	0	1	0	0	0	5	45	45	0	0	45	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	293	35	0	1	0	0	0	7	43	43	0	0	43	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	69	47	0	1	0	0	0	7	48.142857142857146	48.142857142857146	0	0	48.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	342	9	0	1	0	0	0	4	9.25	9.25	0	0	9.25	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	228	27	0	1	0	0	0	7	55.285714285714285	55.285714285714285	0	0	55.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	332	39	0	1	0	0	0	7	35.142857142857146	35.142857142857146	0	0	35.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	50	14	0	1	0	0	0	6	9.166666666666666	9.166666666666666	0	0	9.166666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	130	20	0	1	0	0	0	7	15.142857142857142	15.142857142857142	0	0	15.142857142857142	0	1	1	1	0	0	0	0	0	0	1	0	0
20	2	409	95	0	1	0	0	0	3	66.66666666666667	66.66666666666667	0	0	66.66666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	363	39	0	1	0	0	0	7	49.57142857142857	49.57142857142857	0	0	49.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	122	85	0	1	0	0	0	7	45.714285714285715	45.714285714285715	0	0	45.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	54	45	0	1	0	0	0	6	47	47	0	0	47	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	56	14	0	1	0	0	0	7	32	32	0	0	32	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	308	3	0	1	0	0	0	6	2.3333333333333335	2.3333333333333335	0	0	2.3333333333333335	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	238	21	0	1	0	0	0	7	41.857142857142854	21.285714285714285	0	0	41.857142857142854	20.571428571428573	5	5	0.6754249611392469	0	0.3245750388607532	0	0	0.42857142857142855	0.42857142857142855	1	1	0
20	1	82	18	0	1	0	0	0	7	8.285714285714286	8.285714285714286	0	0	8.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	167	3	0	1	0	0	0	7	7.285714285714286	4.142857142857143	1.7142857142857142	0	7.285714285714286	1.4285714285714286	4	4	0.6776556776556777	0.13186813186813187	0.19047619047619047	0	0	0.42857142857142855	0.2857142857142857	1	1	0
20	1	45	1	0	1	0	0	0	3	1.6666666666666667	1.6666666666666667	0	0	1.6666666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	313	60	0	1	0	0	0	7	56.142857142857146	56.142857142857146	0	0	56.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	214	2	0	1	0	0	0	7	13.571428571428571	13.571428571428571	0	0	13.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	4	137	63	0	2	0	0	1	7	61	48	13	0	61	0	2	2	0.7774715149217581	0.22252848507824183	0	0	0	0.7142857142857143	0	0	0	0
20	1	62	2	0	1	0	0	0	5	2.8	2.8	0	0	2.8	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	273	3	0	1	0	0	0	7	3.142857142857143	3.142857142857143	0	0	3.142857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	345	9	0	1	0	0	0	6	14.666666666666666	14.666666666666666	0	0	14.666666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	64	15	0	1	0	0	0	6	13.833333333333334	13.833333333333334	0	0	13.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	270	7	0	1	0	0	0	6	5.5	5.5	0	0	5.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	333	31	0	1	0	0	0	7	34.285714285714285	34.285714285714285	0	0	34.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	17	2	0	1	0	0	0	6	2.8333333333333335	2.8333333333333335	0	0	2.8333333333333335	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	215	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	293	14	0	1	0	0	0	6	15.333333333333334	15.333333333333334	0	0	15.333333333333334	0	1	1	1	0	0	0	0	0	0	1	0	0
20	2	305	15	0	2	0	0	1	7	17.571428571428573	16.142857142857142	1.4285714285714286	0	17.571428571428573	0	2	2	0.9047619047619048	0.09523809523809523	0	0	0	0.14285714285714285	0	0	0	0
20	2	45	12	0	1	0	0	0	7	10.428571428571429	10.428571428571429	0	0	10.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	304	6	0	1	0	0	0	6	6.333333333333333	6.333333333333333	0	0	6.333333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	378	17	0	1	0	0	0	7	17.714285714285715	17.714285714285715	0	0	17.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	295	13	0	2	0	0	1	7	15	13.142857142857142	1.8571428571428572	0	15	0	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	1	0	0
20	2	228	75	0	1	0	0	0	7	56.285714285714285	56.285714285714285	0	0	56.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	218	16	0	1	0	0	0	7	20.285714285714285	20.285714285714285	0	0	20.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	374	16	0	1	0	0	0	4	18	18	0	0	18	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	286	43	0	1	0	0	0	7	40.714285714285715	38.57142857142857	0	0	40.714285714285715	2.142857142857143	5	5	0.9402068519715578	0	0.05979314802844215	0	0	0.42857142857142855	0.42857142857142855	0	1	0
27	1	269	5	0	1	0	0	0	6	10	10	0	0	10	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	114	87	8	1	0.09195402298850575	1	0	7	108	108	0	29.714285714285715	78.28571428571429	0	1	1	1	0	0	0.26947042701477486	0.8571428571428571	0	0	0	0	1
20	2	104	6	0	1	0	0	0	7	6	6	0	0	6	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	259	8	0	1	0	0	0	6	6.5	6.5	0	0	6.5	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	306	5	0	1	0	0	0	7	4.428571428571429	4.428571428571429	0	0	4.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	315	10	0	1	0	0	0	6	10.833333333333334	10.833333333333334	0	0	10.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	59	8	0	1	0	0	0	7	11	11	0	0	11	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	238	75	0	1	0	0	0	7	72.28571428571429	72.28571428571429	0	0	72.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
