tipo_persona	proxy_edad_actual	prop_con_garantia_actual	n_meses_seg_bcra	max_situacion_mes	max_sit_mes_sin_garantia	media_prop_situacion_1	media_prop_situacion_2	media_prop_default	media_prop_con_garantia	prop_tuvo_garantia	prop_mora_30_dias_seg	prop_default_seg	default	tiene_default_historico	tiene_garantia_historica	proxy_edad_actual_sqrt	prop_con_garantia_actual_sqrt	n_meses_seg_bcra_sqrt	media_prop_situacion_1_sqrt	media_prop_situacion_2_sqrt	media_prop_default_sqrt	media_prop_con_garantia_sqrt	prop_tuvo_garantia_sqrt	prop_mora_30_dias_seg_sqrt	prop_default_seg_sqrt	proxy_edad_actual_pot	prop_con_garantia_actual_pot	n_meses_seg_bcra_pot	media_prop_situacion_1_pot	media_prop_situacion_2_pot	media_prop_default_pot	media_prop_con_garantia_pot	prop_tuvo_garantia_pot	prop_mora_30_dias_seg_pot	prop_default_seg_pot
20	131	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.445523142259598	0	2.6457513110645907	1	0	0	0	0	0	0	17161	0	49	1	0	0	0	0	0	0
20	238	0	7	4	4	0.7813186813186813	0.10714285714285714	0.11153846153846154	0	0	0.42857142857142855	0.42857142857142855	0	1	0	15.427248620541512	0	2.6457513110645907	0.8839223276502757	0.32732683535398854	0.33397374378603706	0	0	0.6546536707079771	0.6546536707079771	56644	0	49	0.6104588817775631	0.011479591836734693	0.012440828402366865	0	0	0.18367346938775508	0.18367346938775508
20	372	0	6	1	1	1	0	0	0	0	0	0	0	0	0	19.28730152198591	0	2.449489742783178	1	0	0	0	0	0	0	138384	0	36	1	0	0	0	0	0	0
27	143	0	5	1	1	1	0	0	0	0	0	0	1	0	0	11.958260743101398	0	2.23606797749979	1	0	0	0	0	0	0	20449	0	25	1	0	0	0	0	0	0
20	306	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.4928556845359	0	2.6457513110645907	1	0	0	0	0	0	0	93636	0	49	1	0	0	0	0	0	0
27	224	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.966629547095765	0	2.6457513110645907	1	0	0	0	0	0	0	50176	0	49	1	0	0	0	0	0	0
20	205	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.317821063276353	0	2.6457513110645907	1	0	0	0	0	0	0	42025	0	49	1	0	0	0	0	0	0
27	114	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.677078252031311	0	2.6457513110645907	1	0	0	0	0	0	0	12996	0	49	1	0	0	0	0	0	0
27	314	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.72004514666935	0	2.6457513110645907	1	0	0	0	0	0	0	98596	0	49	1	0	0	0	0	0	0
27	143	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.958260743101398	0	2.6457513110645907	1	0	0	0	0	0	0	20449	0	49	1	0	0	0	0	0	0
27	117	0.3684210526315789	7	1	1	1	0	0	0.05263157894736842	0.14285714285714285	0	0	0	0	1	10.816653826391969	0.6069769786668839	2.6457513110645907	1	0	0	0.22941573387056177	0.3779644730092272	0	0	13689	0.13573407202216065	49	1	0	0	0.0027700831024930744	0.02040816326530612	0	0
27	324	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18	0	2.6457513110645907	1	0	0	0	0	0	0	104976	0	49	1	0	0	0	0	0	0
Global	78	0	6	2	2	0.8333333333333334	0.16666666666666666	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0	1	8.831760866327848	0	2.449489742783178	0.9128709291752769	0.408248290463863	0	0.408248290463863	0.408248290463863	0.408248290463863	0	6084	0	36	0.6944444444444445	0.027777777777777776	0	0.027777777777777776	0.027777777777777776	0.027777777777777776	0
27	356	0	3	1	1	1	0	0	0	0	0	0	0	0	0	18.867962264113206	0	1.7320508075688772	1	0	0	0	0	0	0	126736	0	9	1	0	0	0	0	0	0
20	235	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.329709716755891	0	2.6457513110645907	1	0	0	0	0	0	0	55225	0	49	1	0	0	0	0	0	0
27	171	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.076696830622021	0	2.6457513110645907	1	0	0	0	0	0	0	29241	0	49	1	0	0	0	0	0	0
20	144	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12	0	2.6457513110645907	1	0	0	0	0	0	0	20736	0	49	1	0	0	0	0	0	0
Global	329	0	6	2	2	0.9514619883040936	0.04853801169590643	0	0	0	0.3333333333333333	0	0	0	0	18.138357147217054	0	2.449489742783178	0.9754291303339744	0.2203134396624646	0	0	0	0.5773502691896257	0	108241	0	36	0.9052799151875791	0.0023559385793919495	0	0	0	0.1111111111111111	0
20	187	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.674794331177344	0	2.6457513110645907	1	0	0	0	0	0	0	34969	0	49	1	0	0	0	0	0	0
27	188	0	5	1	1	1	0	0	0	0	0	0	0	0	0	13.711309200802088	0	2.23606797749979	1	0	0	0	0	0	0	35344	0	25	1	0	0	0	0	0	0
27	247	0	7	3	3	0.2857142857142857	0.42857142857142855	0.2857142857142857	0	0	0.7142857142857143	0.2857142857142857	0	1	0	15.716233645501712	0	2.6457513110645907	0.5345224838248488	0.6546536707079771	0.5345224838248488	0	0	0.8451542547285166	0.5345224838248488	61009	0	49	0.08163265306122448	0.18367346938775508	0.08163265306122448	0	0	0.5102040816326531	0.08163265306122448
27	243	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.588457268119896	0	2.6457513110645907	1	0	0	0	0	0	0	59049	0	49	1	0	0	0	0	0	0
20	145	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.041594578792296	0	2.6457513110645907	1	0	0	0	0	0	0	21025	0	49	1	0	0	0	0	0	0
20	283	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.822603841260722	0	2.6457513110645907	1	0	0	0	0	0	0	80089	0	49	1	0	0	0	0	0	0
20	60	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.745966692414834	0	2.6457513110645907	1	0	0	0	0	0	0	3600	0	49	1	0	0	0	0	0	0
20	237	0	7	2	2	0.8844974609562135	0.11550253904378652	0	0	0	0.2857142857142857	0	1	0	0	15.394804318340652	0	2.6457513110645907	0.9404772516952302	0.33985664484277267	0	0	0	0.5345224838248488	0	56169	0	49	0.7823357584379884	0.01334083652556143	0	0	0	0.08163265306122448	0
20	131	0	6	1	1	1	0	0	0	0	0	0	0	0	0	11.445523142259598	0	2.449489742783178	1	0	0	0	0	0	0	17161	0	36	1	0	0	0	0	0	0
20	394	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.849433241279208	0	2.6457513110645907	1	0	0	0	0	0	0	155236	0	49	1	0	0	0	0	0	0
27	309	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.578395831246947	0	2.6457513110645907	1	0	0	0	0	0	0	95481	0	49	1	0	0	0	0	0	0
20	134	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.575836902790225	0	2.6457513110645907	1	0	0	0	0	0	0	17956	0	49	1	0	0	0	0	0	0
20	336	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.33030277982336	0	2.6457513110645907	1	0	0	0	0	0	0	112896	0	49	1	0	0	0	0	0	0
20	285	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.881943016134134	0	2.449489742783178	1	0	0	0	0	0	0	81225	0	36	1	0	0	0	0	0	0
20	83	0	7	1	1	1	0	0	0	0	0	0	0	0	0	9.1104335791443	0	2.6457513110645907	1	0	0	0	0	0	0	6889	0	49	1	0	0	0	0	0	0
27	110	0	7	2	2	0.7050016728002676	0.29499832719973235	0	0	0	0.42857142857142855	0	0	0	0	10.488088481701515	0	2.6457513110645907	0.8396437773248056	0.5431374846203605	0	0	0	0.6546536707079771	0	12100	0	49	0.4970273586511756	0.08702401305064035	0	0	0	0.18367346938775508	0
27	108	0	7	2	2	0.7920101373882886	0.20798986261171137	0	0	0	0.5714285714285714	0	0	0	0	10.392304845413264	0	2.6457513110645907	0.889949513954746	0.45605905605712005	0	0	0	0.7559289460184544	0	11664	0	49	0.6272800577258159	0.04325978294923857	0	0	0	0.32653061224489793	0
27	395	0	7	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	0	0	0	19.87460691435179	0	2.6457513110645907	0.9258200997725514	0.3779644730092272	0	0	0	0.3779644730092272	0	156025	0	49	0.7346938775510203	0.02040816326530612	0	0	0	0.02040816326530612	0
20	121	0	3	1	1	1	0	0	0	0	0	0	0	0	0	11	0	1.7320508075688772	1	0	0	0	0	0	0	14641	0	9	1	0	0	0	0	0	0
20	179	0	6	1	1	1	0	0	0	0	0	0	0	0	0	13.379088160259652	0	2.449489742783178	1	0	0	0	0	0	0	32041	0	36	1	0	0	0	0	0	0
20	346	0	6	1	1	1	0	0	0	0	0	0	0	0	0	18.601075237738275	0	2.449489742783178	1	0	0	0	0	0	0	119716	0	36	1	0	0	0	0	0	0
27	51	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.14142842854285	0	2.6457513110645907	1	0	0	0	0	0	0	2601	0	49	1	0	0	0	0	0	0
20	134	0	4	1	1	1	0	0	0	0	0	0	0	0	0	11.575836902790225	0	2	1	0	0	0	0	0	0	17956	0	16	1	0	0	0	0	0	0
27	186	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.638181696985855	0	2.6457513110645907	1	0	0	0	0	0	0	34596	0	49	1	0	0	0	0	0	0
27	228	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.0996688705415	0	2.6457513110645907	1	0	0	0	0	0	0	51984	0	49	1	0	0	0	0	0	0
27	127	0	7	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	0	0	0	11.269427669584644	0	2.6457513110645907	0.9258200997725514	0.3779644730092272	0	0	0	0.3779644730092272	0	16129	0	49	0.7346938775510203	0.02040816326530612	0	0	0	0.02040816326530612	0
27	373	0	7	5	5	0.9638821630347054	0	0.03611783696529459	0	0	0.42857142857142855	0.42857142857142855	1	1	0	19.313207915827967	0	2.6457513110645907	0.9817750063200353	0	0.1900469335856135	0	0	0.6546536707079771	0.6546536707079771	139129	0	49	0.9290688242164624	0	0.0013044981470516001	0	0	0.18367346938775508	0.18367346938775508
27	293	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.11724276862369	0	2.6457513110645907	1	0	0	0	0	0	0	85849	0	49	1	0	0	0	0	0	0
27	340	0	6	1	1	1	0	0	0	0	0	0	0	0	0	18.439088914585774	0	2.449489742783178	1	0	0	0	0	0	0	115600	0	36	1	0	0	0	0	0	0
27	47	0	7	1	1	1	0	0	0	0	0	0	0	0	0	6.855654600401044	0	2.6457513110645907	1	0	0	0	0	0	0	2209	0	49	1	0	0	0	0	0	0
20	162	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.727922061357855	0	2.6457513110645907	1	0	0	0	0	0	0	26244	0	49	1	0	0	0	0	0	0
20	259	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.09347693943108	0	2.449489742783178	1	0	0	0	0	0	0	67081	0	36	1	0	0	0	0	0	0
27	274	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.55294535724685	0	2.6457513110645907	1	0	0	0	0	0	0	75076	0	49	1	0	0	0	0	0	0
Global	236	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.362291495737216	0	2.6457513110645907	1	0	0	0	0	0	0	55696	0	49	1	0	0	0	0	0	0
20	288	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.97056274847714	0	2.449489742783178	1	0	0	0	0	0	0	82944	0	36	1	0	0	0	0	0	0
27	169	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13	0	2.6457513110645907	1	0	0	0	0	0	0	28561	0	49	1	0	0	0	0	0	0
Global	132	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.489125293076057	0	2.6457513110645907	1	0	0	0	0	0	0	17424	0	49	1	0	0	0	0	0	0
20	253	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.905973720586866	0	2.6457513110645907	1	0	0	0	0	0	0	64009	0	49	1	0	0	0	0	0	0
20	124	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.135528725660043	0	2.6457513110645907	1	0	0	0	0	0	0	15376	0	49	1	0	0	0	0	0	0
27	103	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.14889156509222	0	2.6457513110645907	1	0	0	0	0	0	0	10609	0	49	1	0	0	0	0	0	0
27	227	0	7	2	2	0.8846153846153846	0.1153846153846154	0	0	0	0.14285714285714285	0	0	0	0	15.066519173319364	0	2.6457513110645907	0.9405399431259602	0.33968311024337877	0	0	0	0.3779644730092272	0	51529	0	49	0.7825443786982248	0.013313609467455627	0	0	0	0.02040816326530612	0
27	62	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.874007874011811	0	2.6457513110645907	1	0	0	0	0	0	0	3844	0	49	1	0	0	0	0	0	0
20	200	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.142135623730951	0	2.6457513110645907	1	0	0	0	0	0	0	40000	0	49	1	0	0	0	0	0	0
20	279	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.703293088490067	0	2.449489742783178	1	0	0	0	0	0	0	77841	0	36	1	0	0	0	0	0	0
20	348	0	6	1	1	1	0	0	0	0	0	0	0	0	0	18.65475810617763	0	2.449489742783178	1	0	0	0	0	0	0	121104	0	36	1	0	0	0	0	0	0
27	64	0	7	1	1	1	0	0	0	0	0	0	1	0	0	8	0	2.6457513110645907	1	0	0	0	0	0	0	4096	0	49	1	0	0	0	0	0	0
Global	383	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.570385790780925	0	2.6457513110645907	1	0	0	0	0	0	0	146689	0	49	1	0	0	0	0	0	0
Global	342	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.49324200890693	0	2.6457513110645907	1	0	0	0	0	0	0	116964	0	49	1	0	0	0	0	0	0
20	49	0	5	1	1	1	0	0	0	0	0	0	0	0	0	7	0	2.23606797749979	1	0	0	0	0	0	0	2401	0	25	1	0	0	0	0	0	0
27	67	0	4	1	1	1	0	0	0	0	0	0	0	0	0	8.18535277187245	0	2	1	0	0	0	0	0	0	4489	0	16	1	0	0	0	0	0	0
27	174	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.19090595827292	0	2.6457513110645907	1	0	0	0	0	0	0	30276	0	49	1	0	0	0	0	0	0
27	304	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.435595774162696	0	2.6457513110645907	1	0	0	0	0	0	0	92416	0	49	1	0	0	0	0	0	0
20	370	0	6	1	1	1	0	0	0	0	0	0	0	0	0	19.235384061671343	0	2.449489742783178	1	0	0	0	0	0	0	136900	0	36	1	0	0	0	0	0	0
27	172	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.114877048604	0	2.6457513110645907	1	0	0	0	0	0	0	29584	0	49	1	0	0	0	0	0	0
20	208	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.422205101855956	0	2.6457513110645907	1	0	0	0	0	0	0	43264	0	49	1	0	0	0	0	0	0
27	149	0	5	1	1	1	0	0	0	0	0	0	0	0	0	12.206555615733702	0	2.23606797749979	1	0	0	0	0	0	0	22201	0	25	1	0	0	0	0	0	0
27	179	0	6	1	1	1	0	0	0	0	0	0	0	0	0	13.379088160259652	0	2.449489742783178	1	0	0	0	0	0	0	32041	0	36	1	0	0	0	0	0	0
20	315	0	6	2	2	0.9215686274509804	0.0784313725490196	0	0	0	0.16666666666666666	0	0	0	0	17.74823934929885	0	2.449489742783178	0.9599836599916587	0.28005601680560194	0	0	0	0.408248290463863	0	99225	0	36	0.849288735101884	0.006151480199923107	0	0	0	0.027777777777777776	0
20	220	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.832396974191326	0	2.6457513110645907	1	0	0	0	0	0	0	48400	0	49	1	0	0	0	0	0	0
20	77	0	6	1	1	1	0	0	0	0	0	0	0	0	0	8.774964387392123	0	2.449489742783178	1	0	0	0	0	0	0	5929	0	36	1	0	0	0	0	0	0
27	214	0	6	1	1	1	0	0	0	0	0	0	0	0	0	14.628738838327793	0	2.449489742783178	1	0	0	0	0	0	0	45796	0	36	1	0	0	0	0	0	0
20	45	0	7	1	1	1	0	0	0	0	0	0	0	0	0	6.708203932499369	0	2.6457513110645907	1	0	0	0	0	0	0	2025	0	49	1	0	0	0	0	0	0
20	69	0	7	1	1	1	0	0	0	0	0	0	1	0	0	8.306623862918075	0	2.6457513110645907	1	0	0	0	0	0	0	4761	0	49	1	0	0	0	0	0	0
27	259	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.09347693943108	0	2.6457513110645907	1	0	0	0	0	0	0	67081	0	49	1	0	0	0	0	0	0
Global	106	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.295630140987	0	2.6457513110645907	1	0	0	0	0	0	0	11236	0	49	1	0	0	0	0	0	0
27	220	0	5	1	1	1	0	0	0	0	0	0	0	0	0	14.832396974191326	0	2.23606797749979	1	0	0	0	0	0	0	48400	0	25	1	0	0	0	0	0	0
27	175	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.228756555322953	0	2.6457513110645907	1	0	0	0	0	0	0	30625	0	49	1	0	0	0	0	0	0
27	261	1	6	1	1	1	0	0	0.9042145593869731	1	0	0	0	0	1	16.15549442140351	1	2.449489742783178	1	0	0	0.9509019714917901	1	0	0	68121	1	36	1	0	0	0.817603969407378	1	0	0
27	425	0	1	1	1	1	0	0	0	0	0	0	0	0	0	20.615528128088304	0	1	1	0	0	0	0	0	0	180625	0	1	1	0	0	0	0	0	0
Global	85	0	6	1	1	1	0	0	0	0	0	0	0	0	0	9.219544457292887	0	2.449489742783178	1	0	0	0	0	0	0	7225	0	36	1	0	0	0	0	0	0
20	76	0	7	1	1	1	0	0	0	0	0	0	0	0	0	8.717797887081348	0	2.6457513110645907	1	0	0	0	0	0	0	5776	0	49	1	0	0	0	0	0	0
20	320	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.88854381999832	0	2.6457513110645907	1	0	0	0	0	0	0	102400	0	49	1	0	0	0	0	0	0
20	68	0	7	1	1	1	0	0	0	0	0	0	0	0	0	8.246211251235321	0	2.6457513110645907	1	0	0	0	0	0	0	4624	0	49	1	0	0	0	0	0	0
20	387	0	3	2	2	0.3333333333333333	0.6666666666666666	0	0	0	0.6666666666666666	0	1	0	0	19.672315572906	0	1.7320508075688772	0.5773502691896257	0.816496580927726	0	0	0	0.816496580927726	0	149769	0	9	0.1111111111111111	0.4444444444444444	0	0	0	0.4444444444444444	0
20	136	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.661903789690601	0	2.6457513110645907	1	0	0	0	0	0	0	18496	0	49	1	0	0	0	0	0	0
20	235	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.329709716755891	0	2.6457513110645907	1	0	0	0	0	0	0	55225	0	49	1	0	0	0	0	0	0
27	163	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.767145334803704	0	2.6457513110645907	1	0	0	0	0	0	0	26569	0	49	1	0	0	0	0	0	0
20	83	0	7	2	2	0.9596774193548387	0.04032258064516129	0	0	0	0.2857142857142857	0	1	0	0	9.1104335791443	0	2.6457513110645907	0.9796312670361429	0.2008048322256247	0	0	0	0.5345224838248488	0	6889	0	49	0.9209807492195631	0.0016259105098855359	0	0	0	0.08163265306122448	0
20	108	0	7	1	1	1	0	0	0	0	0	0	1	0	0	10.392304845413264	0	2.6457513110645907	1	0	0	0	0	0	0	11664	0	49	1	0	0	0	0	0	0
27	232	0	7	1	1	1	0	0	0	0	0	0	0	0	0	15.231546211727817	0	2.6457513110645907	1	0	0	0	0	0	0	53824	0	49	1	0	0	0	0	0	0
20	329	0	7	2	2	0.8437761069340016	0.15622389306599832	0	0	0	0.2857142857142857	0	1	0	0	18.138357147217054	0	2.6457513110645907	0.9185728642486679	0.3952516831918598	0	0	0	0.5345224838248488	0	108241	0	49	0.7119581186326998	0.02440590476469648	0	0	0	0.08163265306122448	0
20	265	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.278820596099706	0	2.6457513110645907	1	0	0	0	0	0	0	70225	0	49	1	0	0	0	0	0	0
20	224	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.966629547095765	0	2.6457513110645907	1	0	0	0	0	0	0	50176	0	49	1	0	0	0	0	0	0
Global	215	0	2	1	1	1	0	0	0	0	0	0	0	0	0	14.66287829861518	0	1.4142135623730951	1	0	0	0	0	0	0	46225	0	4	1	0	0	0	0	0	0
20	282	0	6	1	1	1	0	0	0	0	0	0	0	0	0	16.792855623746664	0	2.449489742783178	1	0	0	0	0	0	0	79524	0	36	1	0	0	0	0	0	0
27	140	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.832159566199232	0	2.6457513110645907	1	0	0	0	0	0	0	19600	0	49	1	0	0	0	0	0	0
20	234	0	6	5	5	0.16666666666666666	0.1781609195402299	0.6551724137931034	0	0	0.8333333333333334	0.6666666666666666	1	1	0	15.297058540778355	0	2.449489742783178	0.408248290463863	0.42209112705697793	0.8094272134003795	0	0	0.9128709291752769	0.816496580927726	54756	0	36	0.027777777777777776	0.03174131325142027	0.42925089179548154	0	0	0.6944444444444445	0.4444444444444444
20	252	0	6	1	1	1	0	0	0	0	0	0	0	0	0	15.874507866387544	0	2.449489742783178	1	0	0	0	0	0	0	63504	0	36	1	0	0	0	0	0	0
Global	108	0	6	1	1	1	0	0	0	0	0	0	0	0	0	10.392304845413264	0	2.449489742783178	1	0	0	0	0	0	0	11664	0	36	1	0	0	0	0	0	0
27	167	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.922847983320086	0	2.6457513110645907	1	0	0	0	0	0	0	27889	0	49	1	0	0	0	0	0	0
20	176	0	7	1	1	1	0	0	0	0	0	0	0	0	0	13.2664991614216	0	2.6457513110645907	1	0	0	0	0	0	0	30976	0	49	1	0	0	0	0	0	0
20	313	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.69180601295413	0	2.6457513110645907	1	0	0	0	0	0	0	97969	0	49	1	0	0	0	0	0	0
27	412	0	7	2	2	0.8839285714285714	0.11607142857142858	0	0	0	0.14285714285714285	0	0	0	0	20.29778313018444	0	2.6457513110645907	0.940174755792013	0.34069257193462343	0	0	0	0.3779644730092272	0	169744	0	49	0.7813297193877551	0.013472576530612245	0	0	0	0.02040816326530612	0
27	144	0	7	5	5	0.7430394167236273	0	0.2569605832763727	0	0	0.8571428571428571	0.8571428571428571	0	1	0	12	0	2.6457513110645907	0.8619973414829232	0	0.506912796520637	0	0	0.9258200997725514	0.9258200997725514	20736	0	49	0.5521075748049883	0	0.06602874135773368	0	0	0.7346938775510203	0.7346938775510203
27	347	0	7	1	1	1	0	0	0	0	0	0	0	0	0	18.627936010197157	0	2.6457513110645907	1	0	0	0	0	0	0	120409	0	49	1	0	0	0	0	0	0
20	62	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.874007874011811	0	2.6457513110645907	1	0	0	0	0	0	0	3844	0	49	1	0	0	0	0	0	0
20	130	0	6	1	1	1	0	0	0	0	0	0	0	0	0	11.40175425099138	0	2.449489742783178	1	0	0	0	0	0	0	16900	0	36	1	0	0	0	0	0	0
20	320	0	6	1	1	1	0	0	0	0	0	0	0	0	0	17.88854381999832	0	2.449489742783178	1	0	0	0	0	0	0	102400	0	36	1	0	0	0	0	0	0
Global	116	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.770329614269007	0	2.6457513110645907	1	0	0	0	0	0	0	13456	0	49	1	0	0	0	0	0	0
27	55	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.416198487095663	0	2.6457513110645907	1	0	0	0	0	0	0	3025	0	49	1	0	0	0	0	0	0
27	206	0	7	1	1	1	0	0	0	0	0	0	0	0	0	14.352700094407323	0	2.6457513110645907	1	0	0	0	0	0	0	42436	0	49	1	0	0	0	0	0	0
27	283	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.822603841260722	0	2.6457513110645907	1	0	0	0	0	0	0	80089	0	49	1	0	0	0	0	0	0
27	210	0	3	1	1	1	0	0	0	0	0	0	0	0	0	14.491376746189438	0	1.7320508075688772	1	0	0	0	0	0	0	44100	0	9	1	0	0	0	0	0	0
27	284	0	7	1	1	1	0	0	0	0	0	0	0	0	0	16.852299546352718	0	2.6457513110645907	1	0	0	0	0	0	0	80656	0	49	1	0	0	0	0	0	0
Global	102	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.099504938362077	0	2.6457513110645907	1	0	0	0	0	0	0	10404	0	49	1	0	0	0	0	0	0
27	372	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.28730152198591	0	2.6457513110645907	1	0	0	0	0	0	0	138384	0	49	1	0	0	0	0	0	0
27	243	0	7	3	3	0.9790430457897444	0.01512605042016806	0.00583090379008746	0	0	0.42857142857142855	0.14285714285714285	0	1	0	15.588457268119896	0	2.6457513110645907	0.9894660407460907	0.12298800925361814	0.07636035483212122	0	0	0.6546536707079771	0.3779644730092272	59049	0	49	0.9585252855092596	2.2879740131346636e-4	3.399943900925631e-5	0	0	0.18367346938775508	0.02040816326530612
Global	120	0	7	1	1	1	0	0	0	0	0	0	0	0	0	10.954451150103322	0	2.6457513110645907	1	0	0	0	0	0	0	14400	0	49	1	0	0	0	0	0	0
20	313	0	6	1	1	1	0	0	0	0	0	0	0	0	0	17.69180601295413	0	2.449489742783178	1	0	0	0	0	0	0	97969	0	36	1	0	0	0	0	0	0
20	409	0	7	2	2	0.7142857142857143	0.2857142857142857	0	0	0	0.2857142857142857	0	1	0	0	20.223748416156685	0	2.6457513110645907	0.8451542547285166	0.5345224838248488	0	0	0	0.5345224838248488	0	167281	0	49	0.5102040816326531	0.08163265306122448	0	0	0	0.08163265306122448	0
20	317	0	7	1	1	1	0	0	0	0	0	0	0	0	0	17.804493814764857	0	2.6457513110645907	1	0	0	0	0	0	0	100489	0	49	1	0	0	0	0	0	0
27	137	0	7	1	1	1	0	0	0	0	0	0	0	0	0	11.704699910719626	0	2.6457513110645907	1	0	0	0	0	0	0	18769	0	49	1	0	0	0	0	0	0
20	26	0	6	1	1	1	0	0	0	0	0	0	0	0	0	5.0990195135927845	0	2.449489742783178	1	0	0	0	0	0	0	676	0	36	1	0	0	0	0	0	0
20	148	0	7	1	1	1	0	0	0	0	0	0	0	0	0	12.165525060596439	0	2.6457513110645907	1	0	0	0	0	0	0	21904	0	49	1	0	0	0	0	0	0
27	62	0	7	1	1	1	0	0	0	0	0	0	0	0	0	7.874007874011811	0	2.6457513110645907	1	0	0	0	0	0	0	3844	0	49	1	0	0	0	0	0	0
Global	79	0	7	1	1	1	0	0	0	0	0	0	0	0	0	8.888194417315589	0	2.6457513110645907	1	0	0	0	0	0	0	6241	0	49	1	0	0	0	0	0	0
27	126	0	7	2	2	0.8624338624338624	0.13756613756613756	0	0	0	0.14285714285714285	0	0	0	0	11.224972160321824	0	2.6457513110645907	0.9286731730990524	0.3708990935094579	0	0	0	0.3779644730092272	0	15876	0	49	0.7437921670725903	0.018924442204865482	0	0	0	0.02040816326530612	0
Global	386	0	7	1	1	1	0	0	0	0	0	0	0	0	0	19.6468827043885	0	2.6457513110645907	1	0	0	0	0	0	0	148996	0	49	1	0	0	0	0	0	0
27	11	0	6	1	1	1	0	0	0	0	0	0	0	0	0	3.3166247903554	0	2.449489742783178	1	0	0	0	0	0	0	121	0	36	1	0	0	0	0	0	0
20	303	0	6	2	2	0.8333333333333334	0.16666666666666666	0	0	0	0.16666666666666666	0	1	0	0	17.406895185529212	0	2.449489742783178	0.9128709291752769	0.408248290463863	0	0	0	0.408248290463863	0	91809	0	36	0.6944444444444445	0.027777777777777776	0	0	0	0.027777777777777776	0
